OBJECTID,소재지지번주소,행정동,lat,lon
1,경기도 오산시 세교동 143-7,세마동,37.1942113,127.0431968
2,경기도 오산시 세교동 173-20,세마동,37.1941967,127.0428538
3,경기도 오산시 세교동 173-58,세마동,37.1940263,127.0434318
4,경기도 오산시 세교동 154-6,세마동,37.1944956,127.0429855
6,경기도 오산시 세교동 173-58,세마동,37.1942113,127.0431968
7,경기도 오산시 세교동 594,세마동,37.1897987,127.0465871
9,경기도 오산시 세교동 594,세마동,37.189643,127.0463059
10,경기도 오산시 세교동 594,세마동,37.1897865,127.046461
12,경기도 오산시 세교동 594,세마동,37.1897865,127.046461
13,경기도 오산시 세교동 594,세마동,37.1897987,127.0465871
14,경기도 오산시 세교동 594,세마동,38.1897987,128.0465871
15,경기도 오산시 세교동 594,세마동,39.1897987,129.0465871
16,경기도 오산시 세교동 594,세마동,37.1892959,127.0441485
17,경기도 오산시 세교동 594,세마동,37.1892959,127.0441485
18,경기도 오산시 세교동 594,세마동,37.1892959,127.0441485
19,경기도 오산시 세교동 594,세마동,37.1893007,127.0441773
20,경기도 오산시 세교동 593,세마동,37.18892816,127.0440219
21,경기도 오산시 세교동 593,세마동,37.18908182,127.0442472
22,경기도 오산시 세교동 593,세마동,37.18908137,127.0439432
23,경기도 오산시 세교동 593,세마동,37.18908137,127.0439432
24,경기도 오산시 세교동 594,세마동,37.18908135,127.0439769
25,경기도 오산시 세교동 594,세마동,37.18904987,127.043839
26,경기도 오산시 세교동 594,세마동,37.18902324,127.0437687
27,경기도 오산시 세교동 594,세마동,37.18904987,127.043839
28,경기도 오산시 세교동 594,세마동,37.18912857,127.0442248
29,경기도 오산시 세교동 594,세마동,37.18937187,127.0441798
30,경기도 오산시 세교동 588-4,세마동,37.18894624,127.0438474
31,경기도 오산시 세교동 588-4,세마동,38.18894624,128.0438474
32,경기도 오산시 세교동 588-4,세마동,38.18894624,128.0438474
33,경기도 오산시 세교동 588-4,세마동,38.18894624,128.0438474
34,경기도 오산시 세교동 594,세마동,37.18925904,127.0437378
35,경기도 오산시 세교동 594,세마동,38.18925904,128.0437378
36,경기도 오산시 세교동 594,세마동,38.18925904,128.0437378
37,경기도 오산시 세교동 584-1,세마동,37.1893607,127.0437518
38,경기도 오산시 세교동 584-1,세마동,37.18936742,127.0440194
39,경기도 오산시 세교동 584-1,세마동,37.18936742,127.0440194
40,경기도 오산시 세교동 584-1,세마동,37.18936742,127.0440194
41,경기도 오산시 세교동 594,세마동,37.18937862,127.0441855
42,경기도 오산시 세교동 594,세마동,37.18911505,127.0442247
43,경기도 오산시 세교동 594,세마동,37.18916008,127.0442952
44,경기도 오산시 세교동 594,세마동,37.18916008,127.0442952
45,경기도 오산시 세교동 628,세마동,37.18838828,127.0419522
46,경기도 오산시 세교동 628,세마동,37.18838828,128.0419522
47,경기도 오산시 세교동 628,세마동,37.18834099,127.0419071
48,경기도 오산시 세교동 628,세마동,37.1885775,127.0418143
49,경기도 오산시 세교동 628,세마동,37.18854604,127.0417383
50,경기도 오산시 세교동 628,세마동,37.18842895,127.0416058
51,경기도 오산시 세교동 628,세마동,37.18842895,127.0416058
52,경기도 오산시 세교동 631-1,세마동,37.18816309,127.0417606
53,경기도 오산시 세교동 631-1,세마동,37.18819455,127.0419633
54,경기도 오산시 세교동 628,세마동,37.18772655,127.0403779
55,경기도 오산시 세교동 628,세마동,37.18751927,127.0404876
56,경기도 오산시 세교동 628,세마동,38.18751927,127.0404876
57,경기도 오산시 세교동 628,세마동,39.18751927,127.0404876
58,경기도 오산시 세교동 628,세마동,37.18722434,127.0400229
59,경기도 오산시 세교동 628,세마동,37.18739846,127.039854
60,경기도 오산시 세교동 628,세마동,37.18739846,127.039854
61,경기도 오산시 세교동 628,세마동,37.18744641,127.0398991
62,경기도 오산시 세교동 628,세마동,37.18751717,127.0400456
63,경기도 오산시 세교동 628,세마동,37.18760046,127.0422298
64,경기도 오산시 세교동 629,세마동,37.18715671,127.0401467
65,경기도 오산시 세교동 629,세마동,37.18715671,127.0401467
66,경기도 오산시 세교동 629,세마동,37.18715671,127.0401467
67,경기도 오산시 세교동 629,세마동,37.18737507,127.040566
68,경기도 오산시 세교동 425-5,세마동,37.18619338,127.0377136
69,경기도 오산시 세교동 425-5,세마동,37.18611453,127.0377473
70,경기도 오산시 세교동 425-5,세마동,37.18611453,127.0377473
71,경기도 오산시 세교동 425-5,세마동,37.18611453,127.0377473
72,경기도 오산시 세교동 425-5,세마동,37.1864252,127.0382064
73,경기도 오산시 세교동 425-5,세마동,37.1864252,127.0382064
74,경기도 오산시 세교동 425-5,세마동,37.1864252,127.0382064
75,경기도 오산시 세교동 425-5,세마동,37.186356,127.038284
76,경기도 오산시 세교동 426,세마동,37.18585995,127.037843
77,경기도 오산시 세교동 426,세마동,37.18585995,127.037843
78,경기도 오산시 세교동 426,세마동,37.18526189,127.0377698
79,경기도 오산시 세교동 426,세마동,37.18620895,127.0383304
80,경기도 오산시 세교동 426,세마동,37.18620895,127.0383304
81,경기도 오산시 세교동 426,세마동,37.18620895,127.0383304
82,경기도 오산시 세교동 429-4,세마동,37.1859408,127.0384849
83,경기도 오산시 세교동 503-2,세마동,37.18481306,127.035973
84,경기도 오산시 세교동 503-2,세마동,37.18483781,127.0360602
85,경기도 오산시 세교동 503-2,세마동,37.18483781,127.0360602
86,경기도 오산시 세교동 503-2,세마동,37.1848806,127.036111
87,경기도 오산시 세교동 509-15,세마동,37.1849458,127.0362067
88,경기도 오산시 세교동 509-15,세마동,37.1849458,127.0362067
89,경기도 오산시 세교동 499,세마동,37.18515768,127.0360914
90,경기도 오산시 세교동 499,세마동,37.1851239,127.0360491
91,경기도 오산시 세교동 499,세마동,37.18510589,127.0359928
92,경기도 오산시 세교동 499,세마동,37.18504511,127.0358802
93,경기도 오산시 세교동 499,세마동,37.18504511,127.0358802
94,경기도 오산시 세교동 499,세마동,37.18500007,127.0358182
95,경기도 오산시 세교동 499,세마동,37.18500007,127.0358182
96,경기도 오산시 세교동 499,세마동,37.18434932,127.0349676
97,경기도 오산시 세교동 499,세마동,37.18424805,127.0346241
98,경기도 오산시 세교동 499,세마동,37.18380219,127.0340552
99,경기도 오산시 세교동 499,세마동,37.18380219,127.0340552
100,경기도 오산시 세교동 499,세마동,37.18370308,127.0340242
101,경기도 오산시 세교동 499,세마동,37.1826558,127.0332635
102,경기도 오산시 세교동 499,세마동,37.18525433,127.0328778
103,경기도 오산시 세교동 산 41-5,세마동,37.18191716,127.0325454
104,경기도 오산시 세교동 산 41-5,세마동,37.1819487,127.0325481
105,경기도 오산시 세교동 산 41-1,세마동,37.18198031,127.0322779
106,경기도 오산시 세교동 산 41-1,세마동,37.11816245,127.0318695
107,경기도 오산시 세교동 산 41-1,세마동,37.11816245,127.0318695
108,경기도 오산시 세교동 산 41-1,세마동,37.11816245,127.0318695
109,경기도 오산시 세교동 622-3,세마동,37.18621479,127.0410866
110,경기도 오산시 세교동 622-3,세마동,37.18621479,127.0410866
111,경기도 오산시 세교동 597-4,세마동,37.18637458,127.0415034
112,경기도 오산시 세교동 600-1,세마동,37.18659541,127.0412839
113,경기도 오산시 세교동 629,세마동,37.18567681,127.0412557
114,경기도 오산시 세교동 629,세마동,37.18544402,127.042142
115,경기도 오산시 세교동 629,세마동,37.18544402,127.042142
116,경기도 오산시 세교동 631-1,세마동,37.1854057,127.0422067
117,경기도 오산시 세교동 622-3,세마동,37.18532476,127.0417787
118,경기도 오산시 세교동 622-3,세마동,37.18503411,127.0419278
119,경기도 오산시 세교동 622-3,세마동,37.18507241,127.0419222
120,경기도 오산시 세교동 629,세마동,37.18505437,127.0419785
121,경기도 오산시 세교동 629,세마동,37.18505437,127.0419785
122,경기도 오산시 세교동 601-1,세마동,37.18511055,127.0423558
123,경기도 오산시 세교동 622-3,세마동,37.18355626,127.0422676
124,경기도 오산시 세교동 611-12,세마동,37.18354034,127.0426956
125,경기도 오산시 세교동 611-12,세마동,37.18354034,127.0426956
126,경기도 오산시 세교동 611-12,세마동,37.18354034,127.0426956
127,경기도 오산시 세교동 629-1,세마동,37.18344814,127.0422619
128,경기도 오산시 세교동 624-3,세마동,37.18345041,127.0422169
129,경기도 오산시 세교동 629-1,세마동,37.18321836,127.043231
130,경기도 오산시 세교동 629-1,세마동,37.18321836,127.043231
131,경기도 오산시 세교동 629-2,세마동,37.18321836,127.043231
132,경기도 오산시 세교동 611-12,세마동,37.1831799,127.0427489
133,경기도 오산시 세교동 611-12,세마동,37.18332858,127.0427292
134,경기도 오산시 세교동 624-3,세마동,37.18180805,127.0427283
135,경기도 오산시 세교동 616-10,세마동,37.18187998,127.0431619
136,경기도 오산시 세교동 616-10,세마동,37.18187998,127.0431619
137,경기도 오산시 세교동 616-10,세마동,37.18187998,127.0431619
138,경기도 오산시 세교동 624-3,세마동,37.1853545,127.0428098
139,경기도 오산시 세교동 625-1,세마동,37.18170666,127.0427789
140,경기도 오산시 세교동 625-1,세마동,37.18157415,127.0428662
141,경기도 오산시 세교동 625-1,세마동,37.18157415,127.0428662
142,경기도 오산시 세교동 625-1,세마동,37.18157415,127.0428662
143,경기도 오산시 세교동 616-10,세마동,37.18778597,127.0432069
144,경기도 오산시 세교동 88-1,세마동,37.19065553,127.038721
145,경기도 오산시 세교동 336-1,세마동,37.18947432,127.041171
146,경기도 오산시 세교동 60-3,세마동,37.1917601,127.0362494
147,경기도 오산시 세교동 60-3,세마동,37.1917601,127.0362494
148,경기도 오산시 양산동 682,세마동,37.19167014,127.0357763
149,경기도 오산시 양산동 682,세마동,37.19167014,127.0357763
150,경기도 오산시 양산동 682,세마동,37.19167014,127.0357763
151,경기도 오산시 양산동 682,세마동,37.19167014,127.0357763
152,경기도 오산시 양산동 682,세마동,37.19176246,127.0358861
153,경기도 오산시 양산동 681,세마동,37.19187502,127.0361256
154,경기도 오산시 양산동 681,세마동,37.19187502,127.0361256
155,경기도 오산시 양산동 681,세마동,37.19193364,127.0359651
156,경기도 오산시 양산동 681,세마동,37.19193364,127.0359651
157,경기도 오산시 세교동 499,세마동,37.1851149,127.0360154
158,경기도 오산시 세교동 546-19,세마동,37.18508792,127.0358492
159,경기도 오산시 세교동 173-45,세마동,37.19460734,127.0432368
160,경기도 오산시 세교동 173-45,세마동,37.19460734,127.0432368
161,경기도 오산시 세교동 173-45,세마동,37.19508187,127.0433325
162,경기도 오산시 세교동 565-9,세마동,37.19006375,127.0433243
163,경기도 오산시 세교동 565-9,세마동,37.19006375,127.0433243
164,경기도 오산시 세교동 594-1,세마동,37.19007051,127.0433131
165,경기도 오산시 세교동 331-3,세마동,37.18935927,127.0416317
166,경기도 오산시 세교동 593,세마동,37.18802911,127.0446972
167,경기도 오산시 세교동 593,세마동,37.18802911,127.0446972
168,경기도 오산시 세교동 593-3,세마동,37.18790304,127.0444775
169,경기도 오산시 세교동 593-4,세마동,37.18790304,127.0444775
170,경기도 오산시 세교동 591-1,세마동,37.18768902,127.0445139
171,경기도 오산시 세교동 593,세마동,37.1877993,127.044804
172,경기도 오산시 세교동 593-3,세마동,37.18772496,127.0448462
173,경기도 오산시 세교동 593-3,세마동,37.18772496,127.0448462
174,경기도 오산시 세교동 593,세마동,37.1877993,127.044804
175,경기도 오산시 세교동 593,세마동,37.18694989,127.0452286
176,경기도 오산시 세교동 593,세마동,37.18694989,127.0452286
177,경기도 오산시 세교동 591-5,세마동,37.18680356,127.045009
178,경기도 오산시 세교동 592-3,세마동,37.18670666,127.0450877
179,경기도 오산시 세교동 592-3,세마동,37.18670666,127.0450877
180,경기도 오산시 세교동 592-3,세마동,37.18670666,127.0450877
181,경기도 오산시 세교동 593,세마동,37.18672008,127.0453439
182,경기도 오산시 세교동 593,세마동,37.18677641,127.0453186
183,경기도 오산시 세교동 631-1,세마동,37.18785441,127.0419406
184,경기도 오산시 세교동 631-1,세마동,37.18768769,127.0420137
185,경기도 오산시 세교동 631-1,세마동,37.1876674,127.0420531
186,경기도 오산시 세교동 631-1,세마동,37.1876674,127.0420531
187,경기도 오산시 세교동 224,세마동,37.18778674,127.0422052
188,경기도 오산시 세교동 224,세마동,37.1879422,127.042118
189,경기도 오산시 세교동 224,세마동,37.18734512,127.0424837
190,경기도 오산시 세교동 224,세마동,37.18734512,127.0424837
191,경기도 오산시 세교동 631-1,세마동,37.18722128,127.0423316
192,경기도 오산시 세교동 224,세마동,37.18730003,127.0425935
193,경기도 오산시 세교동 224,세마동,37.18719866,127.042585
194,경기도 오산시 세교동 224,세마동,37.18719866,127.042585
195,경기도 오산시 세교동 224,세마동,37.18719866,127.042585
196,경기도 오산시 세교동 599-1,세마동,37.18700953,127.0423315
197,경기도 오산시 세교동 631-1,세마동,37.18720108,127.0423035
198,경기도 오산시 세교동 631-1,세마동,37.18702526,127.0424469
199,경기도 오산시 세교동 224,세마동,37.18690351,127.042751
200,경기도 오산시 세교동 603-1,세마동,37.18665305,127.0429197
201,경기도 오산시 세교동 631-1,세마동,37.1865183,127.0427704
202,경기도 오산시 세교동 631-1,세마동,37.18363943,127.0428632
203,경기도 오산시 세교동 631-1,세마동,37.18363943,127.0428632
204,경기도 오산시 세교동 224,세마동,37.1866489,127.0429197
205,경기도 오산시 세교동 631-1,세마동,37.18602707,127.0432037
206,경기도 오산시 세교동 603-1,세마동,37.18608331,127.0434205
207,경기도 오산시 세교동 603-1,세마동,37.18608331,127.0434205
208,경기도 오산시 세교동 631-1,세마동,37.18597073,127.0432572
209,경기도 오산시 세교동 631-1,세마동,37.18581076,127.0433315
210,경기도 오산시 세교동 631-1,세마동,37.18583778,127.0433867
211,경기도 오산시 세교동 603-1,세마동,37.18587372,127.0436457
212,경기도 오산시 세교동 631-1,세마동,37.1856802,127.0431191
213,경기도 오산시 세교동 631-1,세마동,37.1856802,127.0431191
214,경기도 오산시 세교동 631-1,세마동,37.18577937,127.0429446
215,경기도 오산시 세교동 631-1,세마동,37.18577937,127.0429446
216,경기도 오산시 세교동 631-1,세마동,37.18577937,127.0429446
217,경기도 오산시 세교동 631-4,세마동,37.18569161,127.0427052
218,경기도 오산시 세교동 600-6,세마동,37.18561728,127.042677
219,경기도 오산시 세교동 600-6,세마동,37.18561728,127.042677
220,경기도 오산시 세교동 631-1,세마동,37.18551584,127.0428543
221,경기도 오산시 세교동 602-1,세마동,37.18557207,127.0430881
222,경기도 오산시 세교동 631-1,세마동,37.1855271,127.0428741
223,경기도 오산시 세교동 623-1,세마동,37.18333828,127.0407612
224,경기도 오산시 세교동 624-1,세마동,37.18304995,127.0407611
225,경기도 오산시 세교동 624,세마동,37.18308367,127.0409441
226,경기도 오산시 세교동 624,세마동,37.18308367,127.0409441
227,경기도 오산시 세교동 624-2,세마동,37.18309938,127.0411272
228,경기도 오산시 세교동 624-2,세마동,37.18309938,127.0411272
229,경기도 오산시 세교동 624-2,세마동,37.18309938,127.0411272
230,경기도 오산시 세교동 622-4,세마동,37.1833922,127.0411949
231,경기도 오산시 세교동 622-4,세마동,37.18338549,127.0410597
232,경기도 오산시 세교동 622-4,세마동,37.18338549,127.0410597
233,경기도 오산시 세교동 622-4,세마동,37.18338549,127.0410597
234,경기도 오산시 세교동 622,세마동,37.18337653,127.0409218
235,경기도 오산시 세교동 623-1,세마동,37.18335179,127.0507866
236,경기도 오산시 세교동 623-1,세마동,37.18335179,127.0507866
237,경기도 오산시 원동 792,대원동,37.14871293,127.0734623
238,경기도 오산시 원동 792,대원동,37.14871293,127.0734623
239,경기도 오산시 원동 819,대원동,37.1487036,127.0739436
240,경기도 오산시 원동 819,대원동,37.1487036,127.0739436
241,경기도 오산시 원동 755-1,대원동,37.14853928,127.0737633
242,경기도 오산시 원동 792,대원동,37.14864084,127.0734595
243,경기도 오산시 원동 792,대원동,37.14864084,127.0734595
244,경기도 오산시 원동 757-18,대원동,37.14654592,127.0733955
245,경기도 오산시 원동 757-18,대원동,37.14654592,127.0733955
246,경기도 오산시 원동 792,대원동,37.14649169,127.0736768
247,경기도 오산시 원동 792,대원동,37.14649169,127.0736768
248,경기도 오산시 원동 757-18,대원동,37.1465324,127.0733983
249,경기도 오산시 원동 757-18,대원동,37.1465324,127.0733983
250,경기도 오산시 원동 792,대원동,37.14628246,127.0732377
251,경기도 오산시 원동 792,대원동,37.14628246,127.0732377
252,경기도 오산시 원동 792-1,대원동,37.14646909,127.0737725
253,경기도 오산시 원동 792-1,대원동,37.14646909,127.0737725
254,경기도 오산시 원동 818,대원동,37.1462641,127.0737835
255,경기도 오산시 원동 819,대원동,37.1462641,127.0737835
256,경기도 오산시 원동 792,대원동,37.14621028,127.0733896
257,경기도 오산시 원동 792,대원동,37.14621028,127.0733896
258,경기도 오산시 원동 792,대원동,37.14625965,127.0736936
259,경기도 오산시 원동 792,대원동,37.1462101,127.0736879
260,경기도 오산시 원동 790-7,대원동,37.14313528,127.0736117
261,경기도 오산시 원동 790-7,대원동,37.14313528,127.0736117
262,경기도 오산시 원동 792,대원동,37.14305438,127.0732965
263,경기도 오산시 원동 792,대원동,37.14305438,127.0732965
264,경기도 오산시 원동 787-21,대원동,37.14286698,127.0732851
265,경기도 오산시 원동 787-21,대원동,37.14286698,127.0732851
266,경기도 오산시 원동 300-34,대원동,37.14251387,127.0730905
267,경기도 오산시 원동 792,대원동,37.14278644,127.0730936
268,경기도 오산시 원동 299-3,대원동,37.14253852,127.0732875
269,경기도 오산시 원동 299-3,대원동,37.14253852,127.0732875
270,경기도 오산시 원동 299-3,대원동,37.14255861,127.0735858
271,경기도 오산시 원동 299-3,대원동,37.14255861,127.0735858
272,경기도 오산시 원동 299-3,대원동,37.14255861,127.0735858
273,경기도 오산시 원동 333-19,대원동,37.14133784,127.0733173
274,경기도 오산시 원동 333-19,대원동,37.14133784,127.0733173
275,경기도 오산시 원동 333-19,대원동,37.14133784,127.0733173
276,경기도 오산시 원동 333-19,대원동,37.14151806,127.0733063
277,경기도 오산시 원동 333-19,대원동,37.14151806,127.0733063
278,경기도 오산시 원동 333-19,대원동,37.1413266,127.0732864
279,경기도 오산시 원동 360-6,대원동,37.14119149,127.073199
280,경기도 오산시 원동 333-19,대원동,37.14129279,127.0733144
281,경기도 오산시 원동 373-4,대원동,37.1413016,127.0736325
282,경기도 오산시 원동 373-4,대원동,37.1413016,127.0736325
283,경기도 오산시 원동 373-4,대원동,37.1413016,127.0736325
284,경기도 오산시 원동 729-6,대원동,37.14147045,127.073807
285,경기도 오산시 원동 729-6,대원동,37.14147045,127.073807
286,경기도 오산시 원동 299-32,대원동,37.14167555,127.0736328
287,경기도 오산시 원동 360-2,대원동,37.14042551,127.073339
288,경기도 오산시 원동 360-2,대원동,37.14042551,127.073339
289,경기도 오산시 원동 372-1,대원동,37.14037576,127.0736456
290,경기도 오산시 원동 360-2,대원동,37.14043209,127.0736147
291,경기도 오산시 원동 360-2,대원동,37.14035791,127.073358
292,경기도 오산시 원동 372-1,대원동,37.1404208,127.0736513
293,경기도 오산시 원동 360-2,대원동,37.13918423,127.0734447
294,경기도 오산시 원동 360-2,대원동,37.1391796,127.0736303
295,경기도 오산시 원동 393-4,대원동,37.13900165,127.0736189
296,경기도 오산시 원동 360-2,대원동,37.1386932,127.0733626
297,경기도 오산시 원동 360-22,대원동,37.13861214,127.0733035
298,경기도 오산시 원동 391-4,대원동,37.13864798,127.0736186
299,경기도 오산시 원동 391-4,대원동,37.13857817,127.0735932
300,경기도 오산시 원동 419-6,대원동,37.13740484,127.0731081
301,경기도 오산시 원동 419-4,대원동,37.13733951,127.0731081
302,경기도 오산시 원동 419-4,대원동,37.13731906,127.0733979
303,경기도 오산시 원동 419-4,대원동,37.13739791,127.0733923
304,경기도 오산시 원동 507-5,대원동,37.13608719,127.0728593
305,경기도 오산시 원동 507-5,대원동,37.13608719,127.0728593
306,경기도 오산시 원동 505-1,대원동,37.13600366,127.0731518
307,경기도 오산시 원동 505-1,대원동,37.13600366,127.0731518
308,경기도 오산시 원동 505-1,대원동,37.13600366,127.0731518
309,경기도 오산시 원동 808,대원동,37.13578311,127.0728112
310,경기도 오산시 원동 808,대원동,37.13578311,127.0728112
311,경기도 오산시 원동 808,대원동,37.13578311,127.0728112
312,경기도 오산시 원동 505-1,대원동,37.13575815,127.0730981
313,경기도 오산시 원동 505-1,대원동,37.13575815,127.0730981
314,경기도 오산시 원동 505-1,대원동,37.13575815,127.0730981
315,경기도 오산시 원동 507-5,대원동,37.13608719,127.0728593
316,경기도 오산시 원동 497-2,대원동,37.13501487,127.0729567
317,경기도 오산시 원동 505-1,대원동,37.13495873,127.0726584
318,경기도 오산시 원동 807,대원동,37.13188422,127.0720647
319,경기도 오산시 원동 472-6,대원동,37.13183447,127.0723741
320,경기도 오산시 원동 472-6,대원동,37.13183447,127.0723741
321,경기도 오산시 원동 904,대원동,37.13174432,127.0724612
322,경기도 오산시 원동 792,대원동,37.14637306,127.068634
323,경기도 오산시 원동 792,대원동,37.14637306,127.068634
324,경기도 오산시 원동 792,대원동,37.14621994,127.0685326
325,경기도 오산시 원동 792,대원동,37.14635865,127.070162
326,경기도 오산시 원동 215-3,대원동,37.14622999,127.0742872
327,경기도 오산시 원동 215-3,대원동,37.14622999,127.0742872
328,경기도 오산시 원동 815-1,대원동,37.14619382,127.0744898
329,경기도 오산시 원동 815-1,대원동,37.14619382,127.0744898
330,경기도 오산시 원동 815-1,대원동,37.14626363,127.0745321
331,경기도 오산시 원동 815-1,대원동,37.14626363,127.0745321
332,경기도 오산시 원동 819,대원동,37.14643478,127.0746167
333,경기도 오산시 원동 819,대원동,37.14643478,127.0746167
334,경기도 오산시 원동 817,대원동,37.14645283,127.0745604
335,경기도 오산시 원동 817,대원동,37.14645283,127.0745604
336,경기도 오산시 원동 817,대원동,37.14653407,127.0743269
337,경기도 오산시 원동 817,대원동,37.14653407,127.0743269
338,경기도 오산시 원동 819,대원동,37.14623795,127.0759616
339,경기도 오산시 원동 819,대원동,37.14623795,127.0759616
340,경기도 오산시 원동 819,대원동,37.14641366,127.0759674
341,경기도 오산시 원동 819,대원동,37.14641366,127.0759674
342,경기도 오산시 원동 819,대원동,37.14644495,127.0763417
343,경기도 오산시 원동 819,대원동,37.14644495,127.0763417
344,경기도 오산시 원동 819,대원동,37.14649018,127.0760603
345,경기도 오산시 원동 819,대원동,37.14649018,127.0760603
346,경기도 오산시 원동 819,대원동,37.14623093,127.0763612
347,경기도 오산시 원동 819,대원동,37.14623093,127.0763612
348,경기도 오산시 원동 819,대원동,37.14639984,127.0764232
349,경기도 오산시 원동 819,대원동,37.14639984,127.0764232
350,경기도 오산시 원동 819,대원동,37.14619616,127.0778695
351,경기도 오산시 원동 819,대원동,37.14619616,127.0778695
352,경기도 오산시 원동 820,대원동,37.14638534,127.0779288
353,경기도 오산시 원동 837,대원동,37.14214026,127.0687625
354,경기도 오산시 원동 837,대원동,37.14220778,127.068861
355,경기도 오산시 원동 837,대원동,37.14220778,127.068861
356,경기도 오산시 원동 780-11,대원동,37.14246463,127.0687852
357,경기도 오산시 원동 780-11,대원동,37.14246463,127.0687852
358,경기도 오산시 원동 780-11,대원동,37.14246463,127.0687852
359,경기도 오산시 원동 350,대원동,37.14232844,127.0705438
360,경기도 오산시 원동 781-3,대원동,37.14258972,127.070589
361,경기도 오산시 원동 781-3,대원동,37.14258972,127.070589
362,경기도 오산시 원동 792,대원동,37.14260538,127.0707691
363,경기도 오산시 원동 335-5,대원동,37.14235748,127.070949
364,경기도 오산시 원동 119-170,대원동,37.14288017,127.0780124
365,경기도 오산시 원동 119-170,대원동,37.14288017,127.0780124
366,경기도 오산시 원동 821,대원동,37.14318203,127.0779846
367,경기도 오산시 원동 119-170,대원동,37.14288017,127.0780124
368,경기도 오산시 원동 821,대원동,37.14318427,127.0780155
369,경기도 오산시 원동 821,대원동,37.14318427,127.0780155
370,경기도 오산시 원동 119-170,대원동,37.14291376,127.0782966
371,경기도 오산시 원동 119-170,대원동,37.14291376,127.0782966
372,경기도 오산시 원동 119-171,대원동,37.14291376,127.0782966
373,경기도 오산시 원동 821,대원동,37.14322012,127.0783082
374,경기도 오산시 원동 821,대원동,37.14322012,127.0783082
375,경기도 오산시 원동 821,대원동,37.14322012,127.0783082
376,경기도 오산시 원동 792,대원동,37.14881173,127.0702571
377,경기도 오산시 원동 792,대원동,37.14881173,127.0702571
378,경기도 오산시 원동 792,대원동,37.14881157,127.070547
379,경기도 오산시 원동 174-4,대원동,37.14874329,127.0787979
380,경기도 오산시 원동 792,대원동,37.14877268,127.0715291
381,경기도 오산시 원동 792,대원동,37.14877705,127.0717514
382,경기도 오산시 원동 792,대원동,37.14870168,127.0734341
383,경기도 오산시 원동 792,대원동,37.14870168,127.0734341
384,경기도 오산시 원동 816,대원동,37.14866282,127.0743403
385,경기도 오산시 원동 816,대원동,37.14861309,127.074616
386,경기도 오산시 원동 816,대원동,37.14861309,127.074616
387,경기도 오산시 원동 816,대원동,37.14861309,127.074616
388,경기도 오산시 원동 816,대원동,37.14865813,127.0746301
389,경기도 오산시 원동 816,대원동,37.14865813,127.0746301
390,경기도 오산시 원동 816,대원동,37.14863244,127.0760625
391,경기도 오산시 원동 816,대원동,37.14863244,127.0760625
392,경기도 오산시 원동 816,대원동,37.14863244,127.0760625
393,경기도 오산시 원동 816,대원동,37.14859186,127.0761243
394,경기도 오산시 원동 816,대원동,37.14859186,127.0761243
395,경기도 오산시 원동 814-1,대원동,37.14854664,127.0763832
396,경기도 오산시 원동 814-1,대원동,37.14854664,127.0763832
397,경기도 오산시 원동 814-1,대원동,37.14854664,127.0763832
398,경기도 오산시 원동 816,대원동,37.14858413,127.0776271
399,경기도 오산시 원동 816,대원동,37.14858413,127.0776271
400,경기도 오산시 원동 820,대원동,37.14857717,127.0779225
401,경기도 오산시 원동 820,대원동,37.14857717,127.0779225
402,경기도 오산시 원동 174-10,대원동,37.14853858,127.0783699
403,경기도 오산시 원동 174-10,대원동,37.14853858,127.0783699
404,경기도 오산시 원동 174-10,대원동,37.14853858,127.0783699
405,경기도 오산시 원동 174-4,대원동,37.148472,127.078778
406,경기도 오산시 원동 174-4,대원동,37.148472,127.078778
407,경기도 오산시 원동 174-4,대원동,37.14874329,127.0787979
408,경기도 오산시 원동 820,대원동,37.14757924,127.0779299
409,경기도 오산시 원동 820,대원동,37.14757924,127.0779299
410,경기도 오산시 원동 820,대원동,37.14757924,127.0779299
411,경기도 오산시 원동 185,대원동,37.14758122,127.0783605
412,경기도 오산시 원동 185,대원동,37.14758122,127.0783605
413,경기도 오산시 원동 820,대원동,37.14648444,127.0779541
414,경기도 오산시 원동 820,대원동,37.14648444,127.0779541
415,경기도 오산시 원동 161-1,대원동,37.14642558,127.0783874
416,경기도 오산시 원동 161-1,대원동,37.14642558,127.0783874
417,경기도 오산시 원동 161-1,대원동,37.14642558,127.0783874
418,경기도 오산시 원동 161-1,대원동,37.14642558,127.0783874
419,경기도 오산시 원동 819,대원동,37.14637636,127.0778837
420,경기도 오산시 원동 161-1,대원동,37.14621384,127.0783844
421,경기도 오산시 원동 161-1,대원동,37.14615753,127.078375
422,경기도 오산시 원동 161-1,대원동,37.14615753,127.078375
423,경기도 오산시 원동 581-7,대원동,37.13708635,127.077998
424,경기도 오산시 원동 581-7,대원동,37.13708635,127.077998
425,경기도 오산시 원동 551-1,대원동,37.13702301,127.0784031
426,경기도 오산시 원동 551-1,대원동,37.13702301,127.0784031
427,경기도 오산시 원동 551-1,대원동,37.13702301,127.0784031
428,경기도 오산시 원동 551-1,대원동,37.13702301,127.0784031
429,경기도 오산시 원동 542-6,대원동,37.13684957,127.0783804
430,경기도 오산시 원동 542-6,대원동,37.13684957,127.0783804
431,경기도 오산시 원동 542-6,대원동,37.13684957,127.0783804
432,경기도 오산시 원동 542-6,대원동,37.13684957,127.0783804
